episode,reward,epsilon,Max Future Q-value,Action,State 
5720,-498,0.2866552711734551,-2.668599809457751,Daignose for SpO2 and FiO2,Non ideal SpO2 and FiO2
5721,14,0.2865979401192204,2.066699098248898,Daignose for SpO2 and FiO2,Non ideal SpO2 and FiO2
5722,-7,0.28654062053119655,-1.0377097779055875, , 
5723,-200,0.2864833124070903,9.331163593570292,Daignose for heartRate,Non ideal heartRate
5724,25,0.2864260157446089,-0.27214419286672165,Daignose for ArterialpH level,Non ideal ArterialpH level
5725,21,0.28636873054146,-2.759463514305134,Daignose for heartRate, 
5726,23,0.2863114567953517,-0.029988377408783684,Daignose for heartRate,Non ideal Maintain heartRate
5727,-59,0.28625419450399264,-1.6170609405273089, , 
5728,0,0.28619694366509185,-2.5790232678908342,Daignose for ArterialpH level,Non ideal SpO2 and FiO2
5729,-200,0.2861397042763588,-1.058316882828919, , 
5730,8,0.28608247633550354,-0.05623910771267138,Daignose for SpO2 and FiO2,Non ideal SpO2 and FiO2
5731,2,0.28602525984023647,-2.2849178823893723,Daignose for ArterialpH level,Non ideal ArterialpH level
5732,11,0.2859680547882684,-0.17552225021391532,Daignose for ArterialpH level,Non ideal ArterialpH level
5733,-20,0.2859108611773108,-0.8983044081394729,Daignose for heartRate,Non ideal Maintain heartRate
5734,-25,0.28585367900507536,1.6390040158774188,Daignose for heartRate,Non ideal Maintain heartRate
5735,-468,0.28579650826927433,-1.2675239385798651,Daignose for heartRate,Non ideal Maintain heartRate
5736,-3,0.2857393489676205,-0.5089904775687168,Daignose for SpO2 and FiO2,Non ideal SpO2 and FiO2
5737,-200,0.285682201097827,-1.2868444083047137,Daignose for ArterialpH level,Non ideal ArterialpH level
5738,18,0.28562506465760745,-1.134237629298935,Daignose for heartRate,Non ideal Maintain heartRate
5739,-200,0.2855679396446759,-2.033942526858797, , 
5740,-310,0.285510826056747,-3.1381914639691044, , 
5741,-369,0.28545372389153567,-0.9966803259551762,Daignose for heartRate,Non ideal Maintain heartRate
5742,-50,0.2853966331467574,-1.507944815525531, ,Non ideal heartRate
5743,-200,0.28533955382012804,-2.1782660263863947,Daignose for ArterialpH level,Non ideal ArterialpH level
5744,-71,0.285282485909364,-3.0520360606169032,Daignose for SpO2 and FiO2,Non ideal SpO2 and FiO2
5745,22,0.28522542941218215,-0.22249670888616535,Daignose for ArterialpH level,Non ideal ArterialpH level
5746,-172,0.2851683843262997,-0.2599520518369356, , 
5747,-137,0.28511135064943444,-0.05623910771267138,Daignose for SpO2 and FiO2,Non ideal heartRate
5748,24,0.28505432837930456,-0.6968636434008406, ,Non ideal heartRate
5749,-23,0.2849973175136287,1.6390040158774188,Daignose for SpO2 and FiO2,Non ideal SpO2 and FiO2
5750,-27,0.284940318050126,-1.875339378809373,Daignose for ArterialpH level, 
5751,-106,0.28488332998651594,-0.7194486563708375,Daignose for heartRate,Non ideal heartRate
5752,-200,0.28482635332051864,-1.095300325464383,Daignose for heartRate,Non ideal Maintain heartRate
5753,-59,0.2847693880498545,-0.056732663312748954,Daignose for ArterialpH level,Non ideal ArterialpH level
5754,25,0.28471243417224457,-1.2173039452072851,Daignose for heartRate,Non ideal Maintain heartRate
5755,20,0.2846554916854101,-0.14788196940342413, , 
5756,-200,0.284598560587073,-1.319597584323768,Daignose for ArterialpH level,Non ideal ArterialpH level
5757,24,0.2845416408749556,2.080666404396171,Daignose for ArterialpH level,Non ideal ArterialpH level
5758,-200,0.2844847325467806,-1.2140361176951453,Daignose for heartRate,Non ideal Maintain heartRate
5759,-26,0.28442783560027124,-0.5859842064431522,Daignose for heartRate,Non ideal Maintain heartRate
5760,-9,0.2843709500331512,2.0613334967812498,Daignose for ArterialpH level,Non ideal ArterialpH level
5761,-50,0.2843140758431446,-0.40918741075393855,Daignose for SpO2 and FiO2,Non ideal SpO2 and FiO2
5762,18,0.28425721302797596,-0.06555191156846618,Daignose for SpO2 and FiO2,Non ideal SpO2 and FiO2
5763,-97,0.2842003615853704,-2.79778120563646,Daignose for heartRate,Non ideal Maintain heartRate
5764,-14,0.28414352151305333,-0.15124625686526905, , 
5765,13,0.2840866928087507,-0.5493394688072217,Daignose for ArterialpH level,Non ideal ArterialpH level
5766,22,0.284029875470189,1.3482840258044597,Daignose for heartRate,Non ideal SpO2 and FiO2
5767,-4,0.28397306949509493,-2.5790232678908342,Daignose for ArterialpH level,Non ideal ArterialpH level
5768,-3,0.2839162748811959,-0.28717762890179,Daignose for heartRate,Non ideal Maintain heartRate
5769,21,0.2838594916262197,-0.5226510321061788, , 
5770,-66,0.28380271972789445,1.3004936860787097,Daignose for heartRate,Non ideal Maintain heartRate
5771,-13,0.28374595918394885,-2.4612362817636093,Daignose for SpO2 and FiO2,Non ideal SpO2 and FiO2
5772,18,0.28368920999211206,-1.3735221145971166,Daignose for heartRate,Non ideal Maintain heartRate
5773,15,0.28363247215011367,-0.5692675642817937,Daignose for ArterialpH level,Non ideal ArterialpH level
5774,-96,0.28357574565568366,-1.2173039452072851,Daignose for ArterialpH level,Non ideal ArterialpH level
5775,-136,0.2835190305065525,1.3004936860787097,Daignose for SpO2 and FiO2,Non ideal SpO2 and FiO2
5776,-38,0.28346232670045124,1.6254934277812332, , 
5777,23,0.28340563423511117,-1.5433505944559691,Daignose for SpO2 and FiO2,Non ideal SpO2 and FiO2
5778,-87,0.28334895310826413,-3.0520360606169032,Daignose for SpO2 and FiO2,Non ideal SpO2 and FiO2
5779,-21,0.2832922833176425,-0.5226510321061788,Daignose for heartRate, 
5780,-16,0.283235624860979,1.5669197909583903,Daignose for ArterialpH level,Non ideal ArterialpH level
5781,15,0.2831789777360068,-0.7194486563708375,Daignose for SpO2 and FiO2,Non ideal SpO2 and FiO2
5782,16,0.2831223419404596,-1.1315922759112533, , 
5783,20,0.2830657174720715,-0.13011464736066536, ,Non ideal SpO2 and FiO2
5784,-44,0.28300910432857707,-0.06555191156846618,Daignose for SpO2 and FiO2,Non ideal SpO2 and FiO2
5785,16,0.28295250250771137,-0.2734995363618884,Daignose for SpO2 and FiO2,Non ideal SpO2 and FiO2
5786,-50,0.2828959120072098,-0.11835117031173592,Daignose for SpO2 and FiO2,Non ideal SpO2 and FiO2
5787,-151,0.2828393328248084,-0.4485039261073869,Daignose for SpO2 and FiO2,Non ideal SpO2 and FiO2
5788,-327,0.28278276495824345,-1.0770881175244047,Daignose for ArterialpH level,Non ideal ArterialpH level
5789,-462,0.2827262084052518,-0.9358902010834247,Daignose for SpO2 and FiO2,Non ideal SpO2 and FiO2
5790,-62,0.2826696631635708,-0.17552225021391532,Daignose for ArterialpH level,Non ideal ArterialpH level
5791,-12,0.28261312923093806,-0.43013178770776594,Daignose for heartRate,Non ideal Maintain heartRate
5792,14,0.2825566066050919,1.2565669516798719,Daignose for ArterialpH level,Non ideal ArterialpH level
5793,-13,0.2825000952837709,-0.17552225021391532, , 
5794,24,0.28244359526471413,-0.736157562440221,Daignose for heartRate,Non ideal Maintain heartRate
5795,-90,0.2823871065456612,-1.3735221145971166, , 
5796,-355,0.28233062912435203,-0.6315085193076229, , 
5797,-6,0.28227416299852714,2.037769572517794,Daignose for ArterialpH level,Non ideal SpO2 and FiO2
5798,-13,0.28221770816592745,-0.07364639048390931,Daignose for ArterialpH level, 
5799,-200,0.28216126462429425,-1.3949557270875692,Daignose for heartRate,Non ideal Maintain heartRate
5800,-337,0.2821048323713694,-0.647545752952948,Daignose for ArterialpH level,Non ideal ArterialpH level
5801,-317,0.2820484114048951,-0.647545752952948,Daignose for ArterialpH level,Non ideal ArterialpH level
5802,-200,0.2819920017226141,8.147406230897724,Daignose for ArterialpH level,Non ideal ArterialpH level
5803,-200,0.28193560332226963,-1.147979153534555,Daignose for heartRate,Non ideal Maintain heartRate
5804,-312,0.28187921620160517,-1.4273357973873564,Daignose for SpO2 and FiO2,Non ideal heartRate
5805,18,0.28182284035836486,-1.0829704602705208,Daignose for heartRate,Non ideal Maintain heartRate
5806,-200,0.2817664757902932,-1.6195431254198365,Daignose for SpO2 and FiO2,Non ideal SpO2 and FiO2
5807,-200,0.2817101224951351,6.849922116945225,Daignose for ArterialpH level,Non ideal ArterialpH level
5808,-58,0.2816537804706361,-2.2351384182362066,Daignose for ArterialpH level,Non ideal ArterialpH level
5809,-76,0.281597449714542,-0.7580030014528006,Daignose for SpO2 and FiO2,Non ideal SpO2 and FiO2
5810,-42,0.2815411302245991,-0.6528191099291609,Daignose for SpO2 and FiO2,Non ideal SpO2 and FiO2
5811,23,0.2814848219985542,4.09278913086606,Daignose for heartRate,Non ideal Maintain heartRate
5812,8,0.2814285250341545,1.2521352660212866,Daignose for SpO2 and FiO2,Non ideal SpO2 and FiO2
5813,-70,0.2813722393291477,-3.6462945384922687,Daignose for heartRate,Non ideal Maintain heartRate
5814,-301,0.28131596488128185,-0.693018712472794,Daignose for heartRate,Non ideal Maintain heartRate
5815,-38,0.2812597016883056,1.7692303636953408,Daignose for ArterialpH level,Non ideal ArterialpH level
5816,-310,0.28120344974796796,-0.13570184095793447, ,Non ideal SpO2 and FiO2
5817,-386,0.2811472090580184,-0.4872653384468322, ,Non ideal ArterialpH level
5818,-87,0.28109097961620677,-0.2820069045410065,Daignose for heartRate,Non ideal Maintain heartRate
5819,-323,0.28103476142028355,-1.8302596255535555,Daignose for heartRate,Non ideal Maintain heartRate
5820,-23,0.2809785544679995,-0.398150649322905,Daignose for ArterialpH level,Non ideal ArterialpH level
5821,-70,0.2809223587571059,-1.2443068614186688,Daignose for ArterialpH level,Non ideal ArterialpH level
5822,-490,0.2808661742853545,-0.43521693768141656, , 
5823,-3,0.2808100010504974,-0.2644169665566274,Daignose for ArterialpH level,Non ideal ArterialpH level
5824,-77,0.28075383905028733,-1.2936854527943629, ,Non ideal heartRate
5825,-200,0.28069768828247726,-2.1537908834339,Daignose for SpO2 and FiO2, 
5826,-200,0.2806415487448208,-2.586331872683356, , 
5827,24,0.28058542043507184,-0.6968636434008406,Daignose for SpO2 and FiO2,Non ideal SpO2 and FiO2
5828,-200,0.28052930335098486,-0.7827344528500261,Daignose for SpO2 and FiO2,Non ideal SpO2 and FiO2
5829,-82,0.2804731974903147,-0.6083798224905836,Daignose for heartRate, 
5830,-200,0.2804171028508166,-1.2905344242997219,Daignose for ArterialpH level,Non ideal ArterialpH level
5831,14,0.28036101943024644,-2.364628281172404,Daignose for SpO2 and FiO2,Non ideal SpO2 and FiO2
5832,20,0.2803049472263604,-0.06873021181984651,Daignose for heartRate,Non ideal Maintain heartRate
5833,-58,0.28024888623691513,-2.330304072804752,Daignose for ArterialpH level,Non ideal ArterialpH level
5834,-11,0.28019283645966775,3.6081175186034007,Daignose for ArterialpH level,Non ideal ArterialpH level
5835,22,0.28013679789237583,-0.6883069896808918, , 
5836,22,0.28008077053279734,-0.11835117031173592,Daignose for SpO2 and FiO2,Non ideal SpO2 and FiO2
5837,-101,0.2800247543786908,-2.330304072804752,Daignose for heartRate,Non ideal Maintain heartRate
5838,-430,0.2799687494278151,-0.7418836364410994,Daignose for SpO2 and FiO2,Non ideal SpO2 and FiO2
5839,-200,0.2799127556779295,-2.0408780830172284,Daignose for ArterialpH level,Non ideal ArterialpH level
5840,12,0.2798567731267939,-0.7836954943148919,Daignose for ArterialpH level,Non ideal ArterialpH level
5841,-309,0.27980080177216854,-0.4933033122325723, , 
5842,-72,0.2797448416118141,-0.13306133128056352,Daignose for ArterialpH level,Non ideal ArterialpH level
5843,-25,0.2796888926434918,-1.250482401521766, , 
5844,-74,0.2796329548649631,-2.4612362817636093, ,Non ideal ArterialpH level
5845,24,0.2795770282739901,-0.5587217673752214,Daignose for ArterialpH level,Non ideal ArterialpH level
5846,-2,0.2795211128683353,-0.5589265285843075,Daignose for ArterialpH level,Non ideal ArterialpH level
5847,10,0.27946520864576163,-2.1134140856046395,Daignose for SpO2 and FiO2,Non ideal SpO2 and FiO2
5848,-405,0.2794093156040325,-2.727775458996006,Daignose for SpO2 and FiO2,Non ideal ArterialpH level
5849,7,0.2793534337409117,2.037769572517794,Daignose for heartRate,Non ideal SpO2 and FiO2
5850,-106,0.27929756305416353,-0.5419406884445532,Daignose for SpO2 and FiO2,Non ideal SpO2 and FiO2
5851,-8,0.2792417035415527,-0.4812757342730496, , 
5852,-63,0.2791858552008444,-0.3392582381493874,Daignose for heartRate,Non ideal Maintain heartRate
5853,-46,0.2791300180298042,-1.8033864978591794,Daignose for ArterialpH level,Non ideal ArterialpH level
5854,-321,0.27907419202619826,-1.7433413454095472,Daignose for SpO2 and FiO2,Non ideal SpO2 and FiO2
5855,-53,0.27901837718779304,-2.0760407655994255, , 
5856,5,0.2789625735123555,4.09278913086606, ,Non ideal SpO2 and FiO2
5857,-365,0.27890678099765304,-0.5522882289391511,Daignose for heartRate,Non ideal Maintain heartRate
5858,3,0.2788509996414535,2.356548807630653, , 
5859,10,0.2787952294415252,-0.8770620672609795,Daignose for ArterialpH level, 
5860,-200,0.2787394703956369,-1.675527072872236, , 
5861,-38,0.27868372250155776,-0.6968636434008406,Daignose for ArterialpH level,Non ideal ArterialpH level
5862,10,0.27862798575705744,-0.18735120231758629,Daignose for ArterialpH level,Non ideal ArterialpH level
5863,22,0.27857226015990605,-0.13306133128056352, , 
5864,-22,0.2785165457078741,-0.18735120231758629,Daignose for heartRate,Non ideal Maintain heartRate
5865,20,0.27846084239873253,-2.364628281172404,Daignose for ArterialpH level,Non ideal ArterialpH level
5866,-50,0.2784051502302528,-1.0377097779055875, , 
5867,25,0.27834946920020676,-0.2599520518369356,Daignose for SpO2 and FiO2,Non ideal SpO2 and FiO2
5868,-408,0.2782937993063667,-2.4021829752591515,Daignose for ArterialpH level,Non ideal ArterialpH level
5869,-200,0.2782381405465055,-0.5760105951856076,Daignose for heartRate,Non ideal Maintain heartRate
5870,-200,0.2781824929183962,11.640517006872534,Daignose for ArterialpH level,Non ideal ArterialpH level
5871,17,0.2781268564198125,-1.1665290997349804,Daignose for SpO2 and FiO2,Non ideal SpO2 and FiO2
5872,-70,0.27807123104852854,-1.612847306552525, , 
5873,-69,0.27801561680231884,-0.8581866599498991,Daignose for heartRate, 
5874,-480,0.2779600136789584,-0.43329818312815327,Daignose for SpO2 and FiO2,Non ideal SpO2 and FiO2
5875,-168,0.2779044216762226,-0.9848300135254053,Daignose for heartRate,Non ideal Maintain heartRate
5876,24,0.2778488407918874,-0.7956189009360246,Daignose for heartRate,Non ideal Maintain heartRate
5877,-200,0.277793271023729,-2.5944612668687244,Daignose for heartRate,Non ideal heartRate
5878,24,0.27773771236952427,-0.29597672959950483,Daignose for SpO2 and FiO2,Non ideal SpO2 and FiO2
5879,-102,0.2776821648270504,-1.593129034050409,Daignose for SpO2 and FiO2,Non ideal SpO2 and FiO2
5880,14,0.277626628394085,-0.29589789107423137,Daignose for heartRate, 
5881,-30,0.27757110306840616,-0.06873021181984651,Daignose for heartRate,Non ideal Maintain heartRate
5882,-458,0.2775155888477925,-0.13570184095793447,Daignose for SpO2 and FiO2,Non ideal SpO2 and FiO2
5883,-32,0.27746008573002295,-1.612847306552525, ,Non ideal SpO2 and FiO2
5884,-37,0.27740459371287696,-2.485896436932875,Daignose for SpO2 and FiO2,Non ideal SpO2 and FiO2
5885,21,0.2773491127941344,2.037769572517794, , 
5886,-10,0.27729364297157555,1.113695341596327,Daignose for SpO2 and FiO2,Non ideal SpO2 and FiO2
5887,-436,0.27723818424298124,-0.054011067516067435,Daignose for SpO2 and FiO2,Non ideal SpO2 and FiO2
5888,-200,0.27718273660613263,1.4349183008517123,Daignose for SpO2 and FiO2, 
5889,-342,0.2771273000588114,-2.0950026958635655,Daignose for ArterialpH level,Non ideal ArterialpH level
5890,-200,0.2770718745987997,-1.6997700785240941,Daignose for ArterialpH level, 
5891,23,0.27701646022387993,-0.8770620672609795,Daignose for ArterialpH level,Non ideal ArterialpH level
5892,14,0.27696105693183515,1.113695341596327, ,Non ideal heartRate
5893,6,0.2769056647204488,-0.2177089858229202,Daignose for heartRate,Non ideal Maintain heartRate
5894,25,0.27685028358750474,-0.3097163749336138,Daignose for ArterialpH level, 
5895,-200,0.2767949135307872,-0.7417647610626155,Daignose for heartRate,Non ideal Maintain heartRate
5896,-37,0.2767395545480811,-0.07364639048390931,Daignose for heartRate,Non ideal Maintain heartRate
5897,-200,0.27668420663717147,-1.6425969838978354,Daignose for heartRate,Non ideal ArterialpH level
5898,-328,0.27662886979584406,-1.752871585848386, , 
5899,-119,0.2765735440218849,-1.2443068614186688,Daignose for ArterialpH level,Non ideal ArterialpH level
5900,18,0.2765182293130805,-0.3392582381493874, , 
5901,-341,0.2764629256672179,-0.2194930495635239, , 
5902,-3,0.2764076330820845,-1.6439050225464094,Daignose for ArterialpH level, 
5903,-72,0.27635235155546806,2.037769572517794,Daignose for ArterialpH level,Non ideal ArterialpH level
5904,-301,0.276297081085157,-0.5667819943940442,Daignose for SpO2 and FiO2,Non ideal SpO2 and FiO2
